Time_Index,None,waste_biomass,west_south_central_coal,west_south_central_naturalgas,west_south_central_uranium,west_south_central_distillate,hydrogen,west_south_central_naturalgas_ccs90
4321,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4322,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4323,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4324,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4325,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4326,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4327,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4328,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4329,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4330,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4331,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4332,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4333,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4334,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4335,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4336,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4337,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4338,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4339,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4340,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4341,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4342,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4343,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4344,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4345,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4346,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4347,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4348,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4349,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4350,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4351,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4352,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4353,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4354,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4355,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4356,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4357,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4358,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4359,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4360,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4361,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4362,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4363,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4364,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4365,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4366,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4367,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4368,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4369,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4370,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4371,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4372,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4373,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4374,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4375,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4376,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4377,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4378,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4379,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4380,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4381,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4382,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4383,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4384,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4385,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4386,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4387,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4388,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4389,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4390,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4391,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4392,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4393,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4394,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4395,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4396,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4397,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4398,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4399,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4400,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4401,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4402,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4403,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4404,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4405,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4406,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4407,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4408,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4409,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4410,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4411,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4412,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4413,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4414,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4415,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4416,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4417,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4418,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4419,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4420,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4421,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4422,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4423,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4424,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4425,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4426,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4427,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4428,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4429,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4430,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4431,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4432,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4433,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4434,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4435,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4436,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4437,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4438,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4439,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4440,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4441,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4442,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4443,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4444,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4445,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4446,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4447,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4448,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4449,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4450,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4451,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4452,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4453,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4454,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4455,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4456,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4457,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4458,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4459,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4460,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4461,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4462,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4463,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4464,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4465,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4466,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4467,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4468,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4469,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4470,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4471,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4472,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4473,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4474,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4475,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4476,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4477,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4478,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4479,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4480,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4481,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4482,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4483,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4484,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4485,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4486,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4487,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4488,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4489,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4490,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4491,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4492,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4493,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4494,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4495,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4496,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4497,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4498,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4499,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4500,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4501,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4502,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4503,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4504,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4505,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4506,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4507,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4508,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4509,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4510,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4511,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4512,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4513,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4514,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4515,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4516,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4517,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4518,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4519,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4520,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4521,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4522,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4523,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4524,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4525,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4526,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4527,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4528,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4529,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4530,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4531,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4532,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4533,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4534,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4535,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4536,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4537,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4538,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4539,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4540,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4541,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4542,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4543,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4544,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4545,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4546,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4547,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4548,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4549,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4550,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4551,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4552,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4553,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4554,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4555,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4556,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4557,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4558,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4559,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4560,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4561,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4562,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4563,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4564,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4565,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4566,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4567,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4568,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4569,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4570,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4571,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4572,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4573,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4574,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4575,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4576,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4577,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4578,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4579,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4580,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4581,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4582,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4583,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4584,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4585,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4586,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4587,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4588,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4589,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4590,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4591,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4592,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4593,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4594,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4595,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4596,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4597,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4598,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4599,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4600,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4601,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4602,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4603,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4604,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4605,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4606,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4607,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4608,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4609,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4610,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4611,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4612,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4613,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4614,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4615,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4616,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4617,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4618,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4619,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4620,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4621,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4622,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4623,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4624,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4625,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4626,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4627,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4628,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4629,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4630,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4631,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4632,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4633,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4634,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4635,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4636,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4637,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4638,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4639,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4640,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4641,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4642,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4643,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4644,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4645,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4646,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4647,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4648,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4649,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4650,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4651,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4652,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4653,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4654,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4655,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4656,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4657,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4658,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4659,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4660,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4661,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4662,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4663,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4664,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4665,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4666,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4667,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4668,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4669,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4670,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4671,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4672,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4673,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4674,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4675,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4676,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4677,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4678,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4679,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4680,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4681,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4682,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4683,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4684,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4685,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4686,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4687,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4688,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4689,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4690,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4691,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4692,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4693,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4694,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4695,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4696,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4697,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4698,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4699,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4700,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4701,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4702,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4703,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4704,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4705,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4706,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4707,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4708,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4709,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4710,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4711,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4712,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4713,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4714,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4715,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4716,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
4717,0.0,1.0,1.77,3.59,0.72,18.59,16.0,3.59
